# h_min,-0.12
# h_max,0.12
# h_step,0.01
# n_min,-1.2
# n_max,1.2
# n_step,0.05
# cutoff,0.05
h_values,-0.12,-0.11,-0.1,-0.09,-0.08,-0.07,-0.06,-0.05,-0.04,-0.03,-0.02,-0.01,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12
0.0,1,1,1,1,3,4,4,4,4,6,7,10,18,26,33,42,50,52,54,56,57,57,57,57,57,57,57,56,56,54,47,42,35,23,11,9,5,5,4,2,2,2,1,1,1,1,1,1,0
0.01,0,1,1,1,2,3,3,3,3,4,7,11,15,25,35,42,49,52,54,54,56,57,56,57,56,56,56,55,54,52,50,42,35,25,13,8,5,4,4,2,2,2,2,1,1,1,1,0,0
0.02,0,0,1,2,2,2,2,2,3,3,6,10,13,23,35,42,46,49,50,54,54,55,56,56,56,56,55,53,51,49,46,40,32,25,16,6,5,4,3,2,2,2,2,1,1,1,1,0,0
0.03,0,0,0,2,2,2,2,2,2,2,3,6,11,18,30,44,47,47,50,52,53,53,53,53,52,52,51,49,48,46,42,40,31,23,15,8,4,4,3,2,2,2,2,1,1,0,0,0,0
0.04,0,0,0,1,1,2,2,2,2,2,3,6,8,12,22,35,42,46,49,52,54,54,53,53,52,51,49,48,46,43,42,35,25,20,11,6,4,3,2,2,2,2,1,0,0,0,0,0,0
0.05,0,0,0,1,1,1,1,1,2,2,2,2,7,9,13,24,33,38,42,43,47,50,51,48,47,47,45,44,43,42,35,25,22,19,10,5,3,2,1,1,1,1,0,0,0,0,0,0,0
0.06,0,0,0,1,1,1,1,2,2,2,2,2,5,7,10,15,24,31,36,38,39,41,41,43,44,43,41,40,36,32,25,22,19,13,8,4,3,1,1,1,1,0,0,0,0,0,0,0,0
0.07,0,0,0,0,1,1,1,2,2,2,2,2,2,5,8,11,16,21,25,30,33,34,35,35,34,33,32,28,27,23,20,18,12,9,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,1,2,2,2,2,2,2,2,3,5,8,13,16,19,20,21,22,24,26,25,24,22,21,19,18,15,12,10,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,5,7,13,16,17,16,18,19,19,19,17,15,14,12,12,12,9,6,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,4,6,8,8,10,10,12,13,13,13,13,12,11,11,8,6,5,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,5,6,7,8,8,9,9,9,9,8,7,6,5,5,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,4,4,5,6,7,7,7,5,5,5,5,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
best_n_offset,0.0
best_h_offset,0.0
best_count,57
