# h_min,-0.12
# h_max,0.12
# h_step,0.01
# n_min,-1.2
# n_max,1.2
# n_step,0.05
# cutoff,0.05
h_values,-0.12,-0.11,-0.1,-0.09,-0.08,-0.07,-0.06,-0.05,-0.04,-0.03,-0.02,-0.01,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12
n_values,-1.2,-1.15,-1.1,-1.05,-1.0,-0.95,-0.9,-0.85,-0.8,-0.75,-0.7,-0.65,-0.6,-0.55,-0.5,-0.45,-0.4,-0.35,-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2
-0.12,0,1,1,1,1,1,1,1,1,1,1,4,4,5,6,6,6,8,8,8,7,7,7,7,7,7,7,7,6,6,6,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
-0.11,0,0,1,1,1,1,1,1,1,1,2,4,5,5,5,6,6,8,8,7,7,8,8,9,9,8,8,8,8,6,6,4,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
-0.1,0,0,0,1,1,1,1,1,1,2,2,4,5,5,5,5,7,7,7,7,9,9,9,10,10,10,9,10,10,10,6,5,4,4,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1
-0.09,0,0,0,0,1,1,1,1,2,2,2,4,4,5,5,5,5,5,8,10,10,11,13,15,17,18,18,19,20,17,15,11,11,10,8,7,3,3,2,2,1,1,1,1,1,1,1,1,1
-0.08,0,0,0,0,0,0,0,2,2,2,3,3,4,4,4,4,5,7,7,10,12,15,18,20,20,21,21,21,20,20,18,16,15,13,12,9,6,5,3,3,2,2,1,1,1,1,1,1,1
-0.07,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,6,7,9,14,17,20,22,22,23,23,23,22,22,21,21,20,18,16,15,13,8,6,5,4,3,2,2,1,1,1,1,1,1
-0.06,0,0,0,0,0,0,0,1,1,1,2,2,2,3,4,5,7,9,14,18,21,21,21,22,24,25,26,26,26,24,25,24,22,20,21,16,14,12,9,6,4,3,3,1,1,1,1,1,1
-0.05,0,0,0,0,0,0,0,1,1,1,1,2,3,3,6,6,7,14,15,20,21,21,24,24,24,25,26,26,26,27,25,25,25,24,20,20,15,13,11,8,7,5,3,2,1,1,1,1,1
-0.04,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,5,9,13,16,20,23,23,24,24,26,27,27,27,27,27,26,25,25,25,22,21,16,14,10,9,8,7,5,3,1,1,1,1,1
-0.03,0,0,0,0,0,0,0,0,1,2,2,2,3,4,5,6,11,12,16,19,22,22,24,24,27,28,27,29,29,28,28,28,25,24,22,21,20,14,10,9,8,8,5,5,1,1,2,2,2
-0.02,0,0,0,0,0,0,0,0,1,2,2,2,3,4,5,7,11,12,17,19,21,22,23,25,29,29,30,29,28,27,27,27,26,26,24,23,20,14,9,8,8,8,7,5,4,2,2,2,1
-0.01,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,7,7,13,17,20,21,21,23,25,26,28,28,28,27,27,27,27,26,26,25,21,16,16,9,7,7,7,6,5,3,1,1,1,1
0.0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,6,7,10,17,20,22,22,21,23,25,28,28,28,27,27,27,27,27,25,24,22,17,16,10,8,8,7,6,5,3,2,1,1,1
0.01,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,5,6,8,13,17,19,21,21,24,24,25,27,27,26,26,27,27,26,24,23,19,17,12,9,8,7,7,7,5,3,2,1,1,1
0.02,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4,5,7,10,13,17,19,21,21,24,25,26,27,26,27,27,26,24,24,20,18,15,12,10,9,8,7,7,4,4,2,1,1,1
0.03,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,4,5,8,10,13,15,16,19,22,22,25,24,25,26,25,24,24,19,16,14,13,11,9,8,7,6,6,5,4,2,1,1,1
0.04,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,5,5,8,9,11,12,15,16,18,18,21,22,23,20,17,14,13,13,11,11,8,8,7,6,5,5,5,3,3,2,1,1
0.05,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,4,5,5,6,8,9,10,10,10,10,11,12,13,13,12,11,11,10,10,10,8,7,7,7,5,4,4,3,3,3,3,1,1
0.06,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,3,4,5,5,6,8,8,7,7,6,8,9,10,10,10,10,10,8,8,7,7,6,6,4,3,2,3,3,3,3,2,1
